Codigo Instancia,Nit,Fecha Corte,Punto Entrada,Estado Verificación,Periodo,Ganancia (pérdida),"Otro resultado integral, neto de impuestos, diferencias de cambio por conversión","Otro resultado integral, neto de impuestos, ganancias (pérdidas) actuariales por planes de beneficios definidos","Otro resultado integral, neto de impuestos, ganancias (pérdidas) por revaluación","Total otro resultado integral que no se reclasificará al resultado del periodo, neto de impuestos","Ganancias (pérdidas) por coberturas de flujos de efectivo, neto de impuestos","Total otro resultado integral que se reclasificará al resultado del periodo, neto de impuestos","Participación de otro resultado integral de subsidiarias, asociadas y negocios conjuntos contabilizados utilizando el método de la participación que se reclasificará al resultado del periodo, neto de impuestos",Total otro resultado integral,Resultado integral total
170504,900192585,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,107590,,,,,,,,,
170504,900192585,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1221239,,,,,,,,,
170525,900663894,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,8557901,,,7990432,7990432,,,,7990432,16548333
170525,900663894,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-3786058,,,-4433155,-4433155,,,,-4433155,-8219213
170533,800178743,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,314861,,,,,,,,,
170533,800178743,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,279688,,,,,,,,,
170543,890304131,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,5818266,,,,,,,,,
170543,890304131,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3953095,,,,,,,,,
170584,900382545,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-82338,,,,,,,,,
170584,900382545,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,409741,,,,,,,,,
170601,900212047,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,875495,,,,,,,,,
170601,900212047,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-235498,,,,,,,,,
170616,900495644,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,392624,,,,,,,,,392624
170616,900495644,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,482792,,,,,,,,,482792
170657,900799846,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3090374,,,,,,,,,
170657,900799846,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4658853,,,,,,,,,
170680,900255443,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-59567,,,,,,,,,
170680,900255443,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,16841286,,,,,,,,,
170686,830019156,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1535856,0,0,0,0,0,0,,0,-1535856
170686,830019156,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-252737,0,0,0,0,0,0,,0,-252737
170687,900057931,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-3512846,,,,,,,,,-3512846
170687,900057931,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-2237372,,,,,,,,,-2237372
170690,800072209,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2067176,,,,,,,,,
170690,800072209,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,11576186,,,,,,,,,
170726,901053343,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3538975,,,,,,,,,3538975
170726,901053343,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1391780,,,,,,,,,1391780
170730,830146047,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,39604,,,,,,,,,
170730,830146047,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,75777,,,,,,,,,
170755,900385745,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,470839,,,,,,,,,
170755,900385745,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,434166,,,,,,,,,
170761,900590645,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,801569,,,,,,,,,
170761,900590645,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,94185,,,,,,,,,
170769,900120671,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1227715,,,,,,,,,
170769,900120671,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,5038,,,,,,,,,
170789,860536345,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,946315,,,,,,,,,
170789,860536345,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1735516,,,,,,,,,
170801,901077546,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,700150,,,,,,,,,700150
170801,901077546,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,291815,,,,,,,,,291815
170819,900737153,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-69424,,,,,,,,,
170819,900737153,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-41779,,,,,,,,,
170873,800022558,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,18664346,,,,,,,,298,18664644
170873,800022558,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,11870640,,,,,,,,341260,12211900
170899,830002356,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,23842,,,,,,,,,
170899,830002356,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,70162,,,,,,,,,
170906,800150547,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-920705,,,,,,,,4129848,3209143
170906,800150547,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-866180,,,,,,,,3832667,2966487
170915,900053064,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,823410,,,,,,,,,823410
170915,900053064,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,364598,,,,,,,,,364598
170931,900106547,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,264050,,,,,,,,,
170931,900106547,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,247034,,,,,,,,,
170942,900109444,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,8610359,,,,,,,,,
170942,900109444,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,8877052,,,,,,,,,
170959,900480142,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-3311455,,,,,,,,,-3311455
170959,900480142,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1830618,,,,,,,,3036624,1206006
170985,900331152,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,865743,0,0,0,0,0,0,,857018,1722761
170985,900331152,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,229184,0,0,0,0,0,0,,-24760,204424
171001,900183942,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1571051,0,0,0,0,0,0,,0,-1571051
171001,900183942,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-572306,0,0,0,0,0,0,,0,-572306
171056,860039843,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1144131,,,,,,,,,
171056,860039843,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,928502,,,,,,,,,
171065,900489545,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-11306,0,0,0,0,0,0,,0,-11306
171065,900489545,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,175107,0,0,0,0,0,0,,0,175107
171072,900980844,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-815551,,,,,,,,,-815551
171072,900980844,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-2065460,,,,,,,,,-2065460
171075,900261542,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3061902,,,,,,,,,
171075,900261542,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,5721120,,,,,,,,,
171342,800150544,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4987816,,,,,,,,,
171342,800150544,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-4410417,,,,,,,,,
171349,830146943,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1597307,,,,,,,,,
171349,830146943,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,933480,,,,,,,,,
171363,860009807,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-10233131,0,0,6564248,6564248,0,0,,6564248,-3668883
171363,860009807,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1214731,,,0,0,,,,0,1214731
171371,900247545,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,265963,,,270000,270000,,,,270000,535963
171371,900247545,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,265348,,,,,,,,,265348
171400,900786846,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,288,,,,,,,,,
171400,900786846,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-9608,,,,,,,,,
171412,900311667,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3793465,,,,,,,,,
171412,900311667,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3543147,,,,,,,,,
171508,830134971,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,5348631,0,0,-784,-784,0,0,,-784,5347847
171508,830134971,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4638160,0,0,0,0,0,0,,0,4638160
171529,900068548,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,42585,,,,,,,,,
171529,900068548,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,62776,,,,,,,,,
171553,900543063,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,23394,,,,,,,,,23394
171553,900543063,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,313046,,,,,,,,,313046
171585,804005049,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,478483,,,,,,,,,
171585,804005049,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,690239,,,,,,,,,
171645,816005452,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,92944,,,,,,,,,
171645,816005452,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,64573,,,,,,,,,
171657,804017043,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,7126893,,,,,,,,,
171657,804017043,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,7430361,,,,,,,,,
171666,800194952,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-39366,,,,,,,,,
171666,800194952,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,423557,,,,,,,,,
171689,860062160,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-35350,,,,,,,,,
171689,860062160,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-268728,,,,,-140749,-140749,,-140749,-409477
171721,890206051,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1866624,0,0,0,0,,,,0,1866624
171721,890206051,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1409432,0,0,0,0,,,,0,1409432
171755,900226655,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,64213,,,,,,,,,
171755,900226655,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,242835,,,,,,,,,
171789,900137583,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,98590,,,,,,,,,98590
171789,900137583,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,39794,,,,,,,,,39794
171807,800240980,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-80781,,,,,,,,,
171807,800240980,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,197953,,,,,,,,,
171818,900312249,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1503775,,,,,,,,,
171818,900312249,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,329661,,,,,,,,,
171857,900854161,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1212,,,,,,,,,
171857,900854161,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-32250,,,,,,,,,
171866,900218054,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4551528,,,,,,,,,
171866,900218054,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1120394,,,,,,,,,
171890,890901352,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1421600,,129422,41615,171037,,,,171037,1592637
171890,890901352,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2046050,,-643052,2926,-640126,,,,-640126,1405924
171904,804000248,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-169631,,,,,,,,,
171904,804000248,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,48572,,,,,,,,,
171913,890901352,7/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2046050,,-643052,2926,-640126,,,,-640126,1405924
171913,890901352,7/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,13087062,,150354,577004,727358,,,,727358,13814420
171932,900235851,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-149966,,,,,,,,,-149966
171932,900235851,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-304932,,,,,,,,,-304932
171961,830079354,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,271837,,,,,,,,,
171961,830079354,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,408544,,,,,,,,,
171968,890936265,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,118662,,,,,,,,,
171968,890936265,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1079785,,,,,,,,,
171969,900295156,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,479383,,,,,,,,,
171969,900295156,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,357558,,,,,,,,,
171979,901126856,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2497147,,,,,,,,,
171979,901126856,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-700405,,,,,,,,,
171982,900638352,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1124572,,,,,,,,,
171982,900638352,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,16957,,,,,,,,,
172031,815000065,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,287799,,,,,,,,,
172031,815000065,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-165363,,,,,,,,,
172033,830032945,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,26380,0,,,0,,,,0,26380
172033,830032945,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,198733,,,12259,12259,,,,12259,210992
172039,800192961,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1238282,,,,,,,,,
172039,800192961,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,513860,,,,,,,,,
172091,890404363,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1629603,,,,,,,,,
172091,890404363,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1060945,,,,,,,,,
172097,900343063,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-17855344,,,,,,,,,
172097,900343063,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-620949,,,,,,,,,
172109,802002451,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,44895,,,,,,,,,44895
172109,802002451,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,59590,,,,,,,,,59590
172112,900546449,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-175242,,,,,,,,,-175242
172112,900546449,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,22502,,,,,,,,,22502
172114,860004763,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,331206,,,,,,,,,
172114,860004763,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,517836,,,,,,,,,
172118,900546448,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,405755,,,,,,,,,
172118,900546448,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,706860,,,,,,,,,
172122,900153453,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,45477707,,,-334280,-334280,,,,-334280,45143427
172122,900153453,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,14069202,,,,,,,,,14069202
172125,800021248,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,9316488,,,,,,,,,9316488
172125,800021248,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3104930,,,,,,,,,3104930
172140,802003949,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,26240,,,,,,,,,26240
172140,802003949,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,189542,,,,,,,,,189542
172161,860524961,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,26934398,,,,,,,,,26934398
172161,860524961,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4725840,,,,,,,,,4725840
172181,830512451,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,207151,,,135803,135803,,,,135803,342954
172181,830512451,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,161846,,,,,,,,,161846
172194,860077153,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-92924,,,,,,,,,
172194,860077153,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,54551,,,,,,,,,
172214,816005557,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,644986,,,,,,,,,644986
172214,816005557,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,292934,,,,,,,,,292934
172256,901116250,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-183991,,,,,,,,,
172256,901116250,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-35031,,,,,,,,,
172269,890937655,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,418351,,,,,,,,,418351
172269,890937655,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,228336,,,,,16650,16650,,16650,244986
172274,860521822,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4764659,0,0,0,0,0,0,,0,4764659
172274,860521822,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2171460,0,0,0,0,0,0,,0,2171460
172304,900436154,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,376637,98376,,,98376,,,,98376,475013
172304,900436154,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,207443,160370,,,160370,,,,160370,367813
172360,900447264,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,384659,,,177145,177145,,,,177145,561804
172360,900447264,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,361762,,,380453,380453,,,,380453,742215
172367,900970763,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,6473145,,,,,,,,,
172367,900970763,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,5688771,,,,,,,,,
172370,900637571,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4361258,,,,,,,,,
172370,900637571,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3738888,,,,,,,,,
172389,901056656,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,33549,,,,,,,,,
172389,901056656,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,41,,,,,,,,,
172393,900062553,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2627662,,,,,,,,,
172393,900062553,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,5628130,,,,,,,,,
172400,830503751,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,144584,,,,,,,,,
172400,830503751,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1539,,,,,,,,,
172427,890107261,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2000573,,,,,,,,,
172427,890107261,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-6046295,,,,,,,,,
172439,900306849,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,47633659,,,,,,,,,47633659
172439,900306849,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-28564989,,,,,,,,,-28564989
172488,900403334,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-403377,,,,,,,,,
172488,900403334,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-9190939,,,,,,,,,
172490,800053969,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2427630,238817,,,238817,0,0,,238817,2666447
172490,800053969,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2593529,530678,,,530678,-56887,-56887,,473791,3067320
172497,900517449,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,450447,,,,,,,,,
172497,900517449,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,127785,,,,,,,,,
172505,900962785,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4536551,0,0,0,0,0,0,,0,4536551
172505,900962785,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,556945,0,0,0,0,0,0,,0,556945
172510,805030454,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1331895,,,,204372,,,,204372,1536267
172510,805030454,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,925391,,,,204372,,,,204372,1129763
172511,800031865,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,6219013,,,,,,,,,6219013
172511,800031865,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,7550190,,,,,,,,,7550190
172522,817000970,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1734822,,,,12215,,,,12215,1747037
172522,817000970,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,850851,,,,137322,,,,137322,988173
172532,900236747,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-3319495,0,0,0,0,0,0,,0,-3319495
172532,900236747,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-4122309,0,0,0,0,0,0,,0,-4122309
172533,806013052,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,272095,0,,,0,1984,1984,,1984,274079
172533,806013052,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,220643,0,,,0,-19478,-19478,,-19478,201165
172552,891101262,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,400497,,,,,,,,,
172552,891101262,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,827403,,,,,,,,,
172553,890926050,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1202017,,,110316,110316,,,,4362461,5564478
172553,890926050,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1962177,,,104251,104251,,,,-312164,1650013
172591,800059485,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1608031,,,,,,,,,
172591,800059485,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2035858,,,,,,,,,
172609,802024929,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,7314884,,,0,0,,,,0,7314884
172609,802024929,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,17376922,,,91438,91438,,,,91438,17468360
172615,900072852,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,6017652,,,,,-1422055,-1422055,,-3805606,2212046
172615,900072852,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-15913904,,,,,-1349419,-1349419,,-4297861,-20211765
172622,800252248,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-8117,,,,,,,,,
172622,800252248,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,76895,,,,,,,,,
172643,800121151,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4318137,,,,,,,,,
172643,800121151,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1338050,,,,,,,,,
172661,900072367,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-228259,,,,,,,,,
172661,900072367,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1197098,,,,,,,,,
172662,860036649,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2379687,,,46119,46119,,,,46119,2425806
172662,860036649,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,52804,,,,,,,,,52804
172664,830513366,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,290343,,,,,,,,,290343
172664,830513366,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,340944,,,,,,,,,340944
172669,860056966,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1200091,,,,,,,,,
172669,860056966,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,100667,,,,,,,,,
172682,800051061,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,89339,,,,,,,,,
172682,800051061,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,138878,,,,,,,,,
172690,811036453,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,236440,0,0,0,0,0,0,,0,236440
172690,811036453,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,62817,0,0,0,0,0,0,,0,62817
172698,890913555,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1064875,,,,,,,,,1064875
172698,890913555,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,655371,,,,,,,,,655371
172703,800071652,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,454960,,,,,,,,,
172703,800071652,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,461812,,,,,,,,,
172705,830110650,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,465859,,,,,,,,,
172705,830110650,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,617355,,,,,,,,,
172710,900825753,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1393247,,,,,,,,,
172710,900825753,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,29526844,,,,,,,,,
172712,830081643,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1945719,,,,,,,,,
172712,830081643,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-904390,,,,,,,,,
172723,830085558,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-6235267,0,0,0,0,0,0,,0,-6235267
172723,830085558,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,10216,0,0,0,0,0,0,,0,10216
172756,860036982,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,93998,,,,,,,,,
172756,860036982,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-210293,,,,,,,,,
172767,830065149,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,569834,,,,,-106702,-106702,,-106702,463132
172767,830065149,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,746460,,,,,83653,83653,,83653,830113
172773,830083351,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-77762,,,,,,,,-671118,-748880
172773,830083351,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,762385,,,,,,,,2928689,3691074
172780,890927054,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,692699,,,273250,273250,,,,273250,965949
172780,890927054,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,592144,,,,,,,,,592144
172839,900809352,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,104829,0,0,0,0,0,0,,0,104829
